date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:37	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2009%20Feb%202022%2014:50:37%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/watch?v=l-epKcOA7RQ%3Fautoplay%3Dyes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end&version=3	C:/My%20Web%20Sites/pi4/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.156d6df.delayed	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:37	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Feb%202022%2014:50:37%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/watch?v=l-epKcOA7RQ%3Fautoplay%3Dyes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end&version=3	C:/My%20Web%20Sites/pi4/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/watch.157d6df.delayed	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:38	665/665	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:50:38%20GMT	https://www.youtube.com/oembed?format=json&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Dl-epKcOA7RQ	C:/My%20Web%20Sites/pi4/www.youtube.com/oembed9ff6.json	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:38	828/828	---MCZ	200	added ('OK')	application/xml	date:Wed,%2009%20Feb%202022%2014:50:38%20GMT	https://www.youtube.com/oembed?format=xml&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3Dl-epKcOA7RQ	C:/My%20Web%20Sites/pi4/www.youtube.com/oembed7c2d	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:39	132470/132470	---M--	200	added ('OK')	image/jpeg	etag:%221566869467%22	https://i.ytimg.com/vi/l-epKcOA7RQ/maxresdefault.jpg	C:/My%20Web%20Sites/pi4/i.ytimg.com/vi/l-epKcOA7RQ/maxresdefault.jpg	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:39	58924/58924	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:39%20GMT	https://www.youtube.com/embed/l-epKcOA7RQ	C:/My%20Web%20Sites/pi4/www.youtube.com/embed/l-epKcOA7RQ.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:40	38653/38653	---M--	200	added ('OK')	text/javascript	date:Tue,%2008%20Feb%202022%2008:16:12%20GMT	https://www.youtube.com/s/desktop/bc7edae9/jsbin/spf.vflset/spf.js	C:/My%20Web%20Sites/pi4/www.youtube.com/s/desktop/bc7edae9/jsbin/spf.vflset/spf.js	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:40	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Feb%202022%2014:50:40%20GMT	https://www.youtube.com/+/	C:/My%20Web%20Sites/pi4/www.youtube.com/+/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:40	13999/13999	---M--	200	added ('OK')	text/javascript	date:Tue,%2008%20Feb%202022%2008:16:12%20GMT	https://www.youtube.com/s/desktop/bc7edae9/jsbin/network.vflset/network.js	C:/My%20Web%20Sites/pi4/www.youtube.com/s/desktop/bc7edae9/jsbin/network.vflset/network.js	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	219/219	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/about/	C:/My%20Web%20Sites/pi4/www.youtube.com/about/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	218/218	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/about/press/	C:/My%20Web%20Sites/pi4/www.youtube.com/about/press/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/about/copyright/	C:/My%20Web%20Sites/pi4/www.youtube.com/about/copyright/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	157979/157979	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/creators/	C:/My%20Web%20Sites/pi4/www.youtube.com/creators/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	31178/31178	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/t/terms	C:/My%20Web%20Sites/pi4/www.youtube.com/t/terms.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	68502/68502	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/ads/	C:/My%20Web%20Sites/pi4/www.youtube.com/ads/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	6579/6579	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/t/contact_us/	C:/My%20Web%20Sites/pi4/www.youtube.com/t/contact_us/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:41	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2009%20Feb%202022%2014:50:41%20GMT	https://www.youtube.com/t/privacy	C:/My%20Web%20Sites/pi4/www.youtube.com/t/privacy.15f.delayed	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:42	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:42%20GMT	https://www.youtube.com/about/policies/	C:/My%20Web%20Sites/pi4/www.youtube.com/about/policies/index.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:42	439/439	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:42%20GMT	https://www.youtube.com/howyoutubeworks?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen	C:/My%20Web%20Sites/pi4/www.youtube.com/howyoutubeworks.160d320.delayed	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:42	122476/122476	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:42%20GMT	https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen	C:/My%20Web%20Sites/pi4/www.youtube.com/howyoutubeworks/indexd320.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:43	256159/256159	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:50:42%20GMT	https://www.youtube.com/new	C:/My%20Web%20Sites/pi4/www.youtube.com/new.html	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:44	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Feb%202022%2014:50:43%20GMT	https://www.youtube.com/async_attach_app_loader.js	C:/My%20Web%20Sites/pi4/www.youtube.com/async_attach_app_loader.163.delayed	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:46	3287/3287	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2007:54:54%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.minad76.css	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:46	920/920	---M-Z	200	added ('OK')	application/rss+xml	etag:%228800c7e164ed96c46978feed5e7b09a8%22	https://ergo.creativezeune.com/product/genius-trail-jx-100/feed/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/genius-trail-jx-100/feed/index.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:47	7887/7887	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2007:54:54%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.minad76.css	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:47	96665/96665	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2010:13:56%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-799.css?ver=1637230436	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/elementor/css/post-7996637.css	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:50	2364/2364	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:50:50%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/product/1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/product/1099.json	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:51	7697576/7697576	---M--	200	added ('OK')	text/javascript	date:Tue,%2008%20Feb%202022%2008:16:12%20GMT	https://www.youtube.com/s/desktop/bc7edae9/jsbin/desktop_polymer_legacy_browsers.vflset/desktop_polymer_legacy_browsers.js	C:/My%20Web%20Sites/pi4/www.youtube.com/s/desktop/bc7edae9/jsbin/desktop_polymer_legacy_browsers.vflset/desktop_polymer_legacy_browsers.js	(from https://www.youtube.com/watch?v=l-epKcOA7RQ?autoplay=yes&playlist=l-epKcOA7RQ&loop=no&controls=0&mute=no&start=0&end=&version=3)
15:50:52	2557/2557	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:50:52%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Fgenius-trail-jx-100%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed75af.json	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:50:52%20GMT	https://ergo.creativezeune.com/?p=1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index8f31.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:55	2683/2683	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:50:55%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Fgenius-trail-jx-100%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed8343	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:57	124385/124385	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:36:02%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-04-600x600.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-04-600x600.png	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:58	2666/2666	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:54:58%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min013a.js	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:59	22774/22774	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:54:57%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.minf214.js	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:59	31191/31191	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:54:56%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min08f6.js	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:50:59	9671/9671	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:54:56%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min08f6.js	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:00	6360/6360	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2007:54:58%20GMT	https://ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=5.9.0	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minad76.js	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:02	917/917	---M-Z	200	added ('OK')	application/rss+xml	etag:%228800c7e164ed96c46978feed5e7b09a8%22	https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/feed/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/erg-fuel-carbon-fe/feed/index.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:06	142809/142809	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:05%20GMT	https://ergo.creativezeune.com/product/genius-trail-jx-100/?add-to-cart=1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/genius-trail-jx-100/index639b.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:07	155905/155905	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:07%20GMT	https://ergo.creativezeune.com/product-category/ergo-mtb/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product-category/ergo-mtb/index.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:07	143277/143277	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:07%20GMT	https://ergo.creativezeune.com/product/genius-trail-jx-100/?add-to-cart=1097	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/genius-trail-jx-100/indexe783.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:07	143292/143292	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:07%20GMT	https://ergo.creativezeune.com/product/genius-trail-jx-100/?add-to-cart=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/genius-trail-jx-100/indexd57a.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:08	143265/143265	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:08%20GMT	https://ergo.creativezeune.com/product/genius-trail-jx-100/?add-to-cart=1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/genius-trail-jx-100/indexa5d8.html	(from https://ergo.creativezeune.com/product/genius-trail-jx-100/)
15:51:08	2364/2364	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:08%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/product/1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/product/1098.json	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:09	145983/145983	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:08%20GMT	https://ergo.creativezeune.com/cart/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/cart/index.html	(from https://ergo.creativezeune.com/?add-to-cart=1099)
15:51:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:51:11%20GMT	https://ergo.creativezeune.com/?p=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index8ef5.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:11	2552/2552	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:11%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Ferg-fuel-carbon-fe%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed0039.json	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:13	2678/2678	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:51:14%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Ferg-fuel-carbon-fe%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed705f	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:15	124334/124334	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:35:29%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-03-600x600.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-03-600x600.png	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:16	914/914	---M-Z	200	added ('OK')	application/rss+xml	etag:%228800c7e164ed96c46978feed5e7b09a8%22	https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/feed/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/ergo-trax-trl-3-0/feed/index.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:21	143293/143293	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:21%20GMT	https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/?add-to-cart=1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/erg-fuel-carbon-fe/index639b.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:22	2358/2358	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:23%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/product/1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/product/1096.json	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:24	143287/143287	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:24%20GMT	https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/?add-to-cart=1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/erg-fuel-carbon-fe/indexa5d8.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:24	142841/142841	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:24%20GMT	https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/?add-to-cart=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/erg-fuel-carbon-fe/indexd57a.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:24	143299/143299	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:24%20GMT	https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/?add-to-cart=1097	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/erg-fuel-carbon-fe/indexe783.html	(from https://ergo.creativezeune.com/product/erg-fuel-carbon-fe/)
15:51:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:51:26%20GMT	https://ergo.creativezeune.com/?p=1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/index52a0.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:25	2547/2547	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:26%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Fergo-trax-trl-3-0%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed371b.json	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:28	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Feb%202022%2014:51:28%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2Fproduct%2Fergo-trax-trl-3-0%2F&format=xml	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed5892	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:30	126905/126905	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2012:34:19%20GMT	https://ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-01-600x600.png	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-content/uploads/sites/7/2021/03/Ergobike-01-600x600.png	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:31	975/975	---M-Z	200	added ('OK')	application/rss+xml	etag:%228800c7e164ed96c46978feed5e7b09a8%22	https://ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/feed/	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/feed/index.html	(from https://ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/)
15:51:36	143246/143246	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:36%20GMT	https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/?add-to-cart=1099	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/ergo-trax-trl-3-0/index639b.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:38	7086/7086	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:39%20GMT	https://ergo.creativezeune.com/wp-json/wp/v2/posts/706	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/wp/v2/posts/706.json	(from https://ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/)
15:51:39	143267/143267	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:38%20GMT	https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/?add-to-cart=1098	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/ergo-trax-trl-3-0/indexd57a.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:39	143252/143252	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:38%20GMT	https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/?add-to-cart=1097	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/ergo-trax-trl-3-0/indexe783.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:39	142780/142780	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2014:51:38%20GMT	https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/?add-to-cart=1096	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/product/ergo-trax-trl-3-0/indexa5d8.html	(from https://ergo.creativezeune.com/product/ergo-trax-trl-3-0/)
15:51:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Feb%202022%2014:51:42%20GMT	https://ergo.creativezeune.com/?p=706	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/indexf8ad.html	(from https://ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/)
15:51:42	2648/2648	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Feb%202022%2014:51:42%20GMT	https://ergo.creativezeune.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fergo.creativezeune.com%2F2021%2F03%2F09%2Ffocus-ergo-mx514-gravel-bike-review%2F	C:/My%20Web%20Sites/pi4/ergo.creativezeune.com/wp-json/oembed/1.0/embed05e6.json	(from https://ergo.creativezeune.com/2021/03/09/focus-ergo-mx514-gravel-bike-review/)
